HIP,gLon,gLat,ra,dec,vmag
59384,124.7084,35.2785,182.74993899999998,81.70983299999999,6.0
96198,81.5797,13.8288,293.423362,49.262319,6.0
29808,246.6014,-23.1383,94.148282,-39.264394,6.0
97402,61.7371,-0.0176,296.952254,25.384058,6.0
77678,331.8827,5.4356,237.880913,-47.060801,6.0
11687,168.0757,-53.6758,37.688346,0.255749,6.0
86561,79.1327,31.6031,265.34074300000003,51.818182,6.0
65129,307.0804,6.8343,200.201413,-55.800688,6.0
105080,95.9569,4.5831,319.30936299999996,55.798001,6.0
61688,298.7037,44.5174,189.685881,-18.2501,6.0
51194,288.8327,-6.8558,156.855348,-65.70466400000001,6.0
27265,191.3866,-6.5535,86.68956999999999,15.822497,6.0
71094,37.5834,67.5383,218.084275,26.677284000000004,6.0
3137,309.6534,-72.1806,9.966458,-44.796293,6.0
66575,309.2633,4.6655,204.70396399999998,-57.622717,6.0
63340,122.3151,41.647,194.697224,75.47250799999999,6.0
8475,132.8583,-13.8573,27.314766,47.896924,6.01
103734,79.514,-6.7742,315.30360099999996,36.02601,6.01
50536,255.0377,35.8273,154.82028799999998,-12.528132000000001,6.01
66015,316.1478,43.0984,203.011695,-18.72888,6.01
46288,234.4814,33.0269,141.592954,-1.464078,6.01
99579,86.5976,9.4715,303.13215499999995,51.463565,6.01
37394,225.9034,7.0404,115.148017,-8.18543,6.01
17007,224.1556,-53.0755,54.698631999999996,-27.943053999999997,6.01
63490,305.1095,29.3281,195.136071,-33.505266999999996,6.01
70949,353.9743,57.4427,217.68912200000003,4.772286,6.01
117956,113.2085,-14.4582,358.889481,47.355804,6.01
111314,111.5044,10.1744,338.262144,69.913545,6.01
41597,233.4494,16.5281,127.21251299999999,-9.748582,6.01
102805,58.8576,-19.2309,312.40736699999997,12.545128,6.01
64979,88.1951,80.0584,199.76771399999998,35.127978000000006,6.01
51213,233.1347,51.9417,156.912461,9.762396,6.01
59364,209.6344,80.9585,182.69206699999998,27.281505,6.01
118071,112.3918,-19.0979,359.265134,42.658232,6.01
6981,135.565,-43.5711,22.470264,18.355669,6.01
88190,59.2444,24.4292,270.151561,33.213682,6.01
68279,357.7464,69.9837,209.66628,14.649275,6.01
31758,226.6866,-10.3739,99.64761,-16.873547,6.01
105891,94.8906,1.5513,321.687375,52.898537,6.01
54136,179.7488,65.0335,166.130109,38.241365,6.01
112998,108.6803,0.5462,343.265769,60.101029000000004,6.01
43726,233.2064,24.165,133.574781,-5.4344589999999995,6.01
41282,242.6723,9.6166,126.329173,-21.045956,6.01
21459,175.4665,-15.854,69.12140600000001,23.340854999999998,6.01
8998,153.667,-57.1251,28.974299,1.849982,6.01
63584,121.0001,53.4793,195.445529,63.610225,6.01
85333,30.0561,22.3611,261.579207,7.59565,6.01
16266,191.8583,-47.3406,52.413074,-6.804458,6.01
75674,38.6269,55.0152,231.91197200000002,25.101626,6.01
98575,19.0378,-25.0196,300.34936400000004,-22.737307,6.01
77358,337.1641,12.9883,236.871252,-37.916312,6.01
34055,203.0393,8.423,105.964996,12.594242,6.01
3436,115.8341,-74.7782,10.9587,-12.011813,6.01
50635,157.9261,51.3975,155.129789,54.216839,6.01
28930,181.7782,4.2042,91.593526,29.512414,6.01
760,120.9771,17.0031,2.3340650000000003,79.714545,6.01
86527,356.6853,-0.8713,265.243942,-32.214464,6.01
64212,103.6201,79.0134,197.411023,37.423146,6.01
48341,241.6755,36.3911,147.80846699999998,-4.24335,6.01
50174,213.7063,53.8515,153.623951,21.168058,6.02
37823,257.5084,-9.534,116.325179,-43.752565999999995,6.02
24072,168.9461,-1.49,77.578363,37.301854,6.02
61951,299.8361,43.0548,190.455806,-19.759092000000003,6.02
39261,156.7298,31.9495,120.426892,60.324353,6.02
62757,303.0404,65.9285,192.903705,3.056788,6.02
79601,106.8999,36.7114,243.63935,73.394892,6.02
48414,234.9762,40.5689,148.05068,2.4541310000000003,6.02
107423,320.6351,-39.0919,326.370119,-71.00885,6.02
71277,62.9099,66.2183,218.660417,36.626064,6.02
33614,178.6422,17.7177,104.76186,38.052316999999995,6.02
19261,177.3774,-26.3307,61.924929000000006,15.162788,6.02
81911,55.9245,40.1577,250.965365,34.038803,6.02
25482,279.0742,-32.7826,81.74918000000001,-68.62254399999999,6.02
41224,178.8641,34.5364,126.178224,42.005241999999996,6.02
69090,308.0013,-12.7422,212.113192,-74.850285,6.02
67005,104.9113,63.1889,205.978237,52.064413,6.02
57240,216.3697,74.8097,176.054846,25.218327,6.02
102011,96.4093,11.3318,310.074558,60.505265,6.02
91915,90.8515,24.356,281.076106,61.04814399999999,6.02
74421,313.0336,-12.7284,228.14157799999998,-72.770599,6.02
76935,329.2052,4.4471,235.655115,-49.489554,6.02
23377,243.7377,-37.3813,75.393845,-39.718046,6.02
1196,107.8625,-52.9807,3.745164,8.820962,6.02
116097,339.7608,-66.1397,352.862329,-44.843579,6.02
94755,78.246,15.4438,289.214109,46.999102,6.02
55564,137.7055,50.1805,170.713519,64.330513,6.02
9220,130.7987,-0.1445,29.638474,61.697789,6.02
70325,317.4257,9.4951,215.834388,-50.772252,6.03
38325,163.8857,30.2466,117.773794,54.12924,6.03
15353,283.833,-44.3782,49.496143,-66.92685300000001,6.03
89637,358.8273,-8.4704,274.401022,-34.107258,6.03
38394,201.6195,21.7197,117.986554,19.325085,6.03
60467,141.2264,73.5892,185.945884,42.542744,6.03
96387,70.5799,7.8873,293.951268,36.944539,6.03
27421,187.2296,-3.6417,87.093199,20.869481,6.03
40231,206.5401,25.2707,123.248875,16.51432,6.03
82259,4.2545,18.8061,252.11239500000002,-14.909421,6.03
3604,121.9523,-18.0002,11.545056,44.861497,6.03
88020,62.3702,25.6886,269.676342,36.287797,6.03
33243,215.8309,-0.4903,103.745488,-2.803588,6.03
30794,144.1373,23.5755,97.06035200000001,70.53532,6.03
53791,170.6372,62.5241,165.086152,42.911724,6.03
84792,6.2822,10.9867,259.97229300000004,-17.756543,6.03
95408,10.6756,-19.0412,291.12575,-27.865945,6.03
33044,180.3783,15.769,103.264747,35.787995,6.03
111869,95.928,-18.2692,339.89305299999995,37.592817,6.03
28154,185.3203,-0.2225,89.233827,24.249689,6.03
74000,24.6491,57.607,226.834871,18.441825,6.03
16181,163.9539,-27.2958,52.110696999999995,22.804006,6.03
42895,281.1011,-14.0873,131.124823,-65.825429,6.03
71530,312.6874,-7.0968,219.442733,-67.932012,6.03
94598,53.5576,4.1055,288.761213,20.203123,6.03
15850,170.8685,-35.6578,51.042207,12.629589999999999,6.03
31617,246.8209,-19.003,99.25787,-38.146506,6.03
117880,341.0435,-72.3549,358.660923,-40.300062,6.03
53465,173.0877,62.2112,164.060494,42.008155,6.03
24384,259.2032,-35.8424,78.472225,-52.030755,6.03
34780,274.003,-21.7739,108.008243,-63.190059,6.03
42049,217.0868,26.6622,128.555629,8.452339,6.04
44213,264.8166,1.9594,135.092732,-43.173991,6.04
32368,233.457,-11.7178,101.347353,-23.462432,6.04
113137,316.2721,-43.9054,343.664514,-70.073709,6.04
12862,168.0914,-47.9195,41.337109000000005,4.711629,6.04
86178,54.9996,28.5939,264.153109,30.785179,6.04
27778,176.496,3.8485,88.16705400000001,33.917462,6.04
80021,37.5843,42.3507,245.017816,21.13261,6.04
93354,64.533,12.8904,285.230006,33.802158,6.04
78286,78.4918,47.7723,239.76831600000003,49.881043,6.04
67271,324.9891,50.7578,206.80585,-9.709455,6.04
97515,11.7459,-24.4612,297.29837200000003,-28.788971999999998,6.04
5936,128.9142,-29.4678,19.078841,33.11472,6.04
36017,236.2558,-2.8129,111.33323,-21.982591,6.04
3988,122.9124,-1.0662,12.818261999999999,61.805493999999996,6.04
97674,330.5748,-30.648,297.755147,-65.605087,6.04
45058,194.4956,42.0802,137.66166299999998,30.963139,6.04
91852,65.7419,17.2193,280.90045699999996,36.556605,6.04
89279,65.8745,23.6497,273.27007799999996,38.773493,6.04
71581,324.7582,19.5054,219.580699,-38.794184,6.04
23643,202.9617,-24.9968,76.227194,-3.039675,6.04
22354,194.3929,-25.1249,72.185937,3.5885260000000003,6.04
103777,19.2192,-39.3172,315.438665,-26.880993,6.04
64994,305.1052,-9.2815,199.829095,-72.03560300000001,6.04
51551,269.0418,25.2948,157.952827,-28.237103,6.04
83138,85.1805,37.6385,254.839639,56.688593999999995,6.04
109624,44.0327,-50.8194,333.107323,-14.193957000000001,6.04
40818,219.7095,21.4329,124.957765,3.948032,6.04
92394,321.8743,-25.7285,282.432002,-72.995723,6.04
78046,337.1947,10.4171,239.02849500000002,-39.864364,6.04
115272,333.5227,-61.0975,350.20908,-50.306559,6.04
92008,334.5407,-22.7963,281.298032,-61.095195999999994,6.04
28500,182.8955,2.2273,90.25189300000001,27.572362,6.04
58453,294.744,10.3423,179.795262,-51.696760999999995,6.04
22144,242.9107,-40.3511,71.481047,-39.356619,6.04
29993,222.9124,-13.8958,94.703296,-15.024954000000001,6.04
2789,307.8316,-62.1551,8.888911,-54.821873,6.04
33094,238.9559,-12.1575,103.391429,-28.539794,6.05
48119,279.5948,-2.0594,147.16665600000002,-56.41189,6.05
55595,261.2014,55.6931,170.824796,0.13205,6.05
51302,249.2455,43.7613,157.183168,-3.742385,6.05
36395,230.5675,1.3534,112.34109699999999,-14.998657000000001,6.05
39067,208.3966,20.994,119.89606200000001,13.242166000000001,6.05
46114,265.1521,7.7953,141.067857,-39.425503000000006,6.05
45127,263.3284,6.1599,137.920548,-39.258845,6.05
31859,233.1129,-13.0213,99.900936,-23.695662,6.05
46093,273.7785,-1.0123,140.997226,-51.73708,6.05
59551,299.6362,-7.5278,183.19591100000002,-70.151787,6.05
89470,12.3067,-0.8177,273.87818300000004,-18.661576999999998,6.05
17921,168.502,-24.4386,57.479471,22.244151000000002,6.05
14315,176.1744,-46.7729,46.158612,1.863604,6.05
58697,301.9251,-22.8563,180.584349,-85.631757,6.05
100232,42.4019,-20.0559,304.93027,-1.078514,6.05
81904,345.0069,5.0611,250.948319,-38.156346,6.05
83100,347.3158,3.1036,254.717756,-37.620508,6.05
13402,192.072,-58.2546,43.13387,-12.769714,6.05
46328,283.336,-10.1717,141.683725,-64.929701,6.05
74716,328.9003,11.9698,229.04358900000003,-43.484997,6.05
57646,246.8156,71.9413,177.311619,16.242882,6.05
76608,335.0089,13.1086,234.67575,-39.127734000000004,6.05
67890,319.2721,32.3006,208.569331,-28.56959,6.05
2235,113.6182,-52.2631,7.0835479999999995,10.189848,6.05
30570,189.2794,5.0739,96.387244,23.327169,6.05
10054,125.9919,18.8912,32.355469,81.295946,6.05
64320,305.946,10.1905,197.74346699999998,-52.566897,6.05
18592,268.5028,-45.5324,59.678757,-57.10236,6.05
105432,79.7955,-12.1472,320.34141,32.612733,6.05
8366,299.9662,-36.6255,26.943517,-80.176311,6.05
85783,0.6175,4.0227,262.934889,-26.269709000000002,6.05
81440,10.0405,25.735,249.506475,-6.5380139999999995,6.05
10438,131.0808,4.9756,33.621223,66.524429,6.05
50109,203.6456,55.0827,153.45710400000002,27.135819,6.05
2224,114.8931,-46.0638,7.052933,16.445066,6.05
72310,335.8917,34.0319,221.806873,-21.324870999999998,6.05
19730,137.1474,15.1004,63.436764000000004,72.126147,6.05
21611,290.5756,-33.3543,69.59052199999999,-77.656003,6.05
60851,300.432,-1.5815,187.080259,-64.34098900000001,6.05
29843,230.0439,-17.3833,94.264996,-22.715229,6.05
57214,274.6875,52.4525,175.979669,-6.677161999999999,6.05
83255,306.498,-25.3981,255.243823,-86.364297,6.05
52959,204.0169,63.1163,162.473861,27.973947999999996,6.05
38370,257.3171,-8.1007,117.91815700000001,-42.888202,6.05
56364,277.05,42.6278,173.31176299999998,-16.280381,6.05
61103,288.31,69.9039,187.839232,7.604309,6.05
31646,205.874,-0.3111,99.350174,6.135382,6.05
80558,16.8689,32.9056,246.70864500000002,2.347944,6.06
2852,83.0933,-84.4849,9.028572,-22.842333,6.06
82780,46.2689,36.0069,253.759009,25.730681,6.06
22842,161.8068,0.322,73.71350799999999,44.060860999999996,6.06
50851,236.3716,49.2096,155.75186399999998,6.542644,6.06
48835,275.6679,5.0439,149.42748999999998,-48.414075,6.06
70892,51.1528,68.1319,217.45696099999998,31.791188000000002,6.06
13832,148.4544,-17.9025,44.5097,38.614926000000004,6.06
117105,310.8405,-45.5949,356.10596400000003,-70.490227,6.06
95978,102.6201,22.4149,292.751129,70.989339,6.06
70874,308.5963,-14.9494,217.404184,-76.729083,6.06
53818,277.0194,25.3999,165.16993,-31.839369,6.06
103414,48.9537,-27.4157,314.294072,0.463779,6.06
89597,343.1334,-15.7252,274.25383,-51.068271,6.06
95167,111.5187,25.3008,290.417977,79.60283000000001,6.06
112127,350.8455,-59.0653,340.679506,-44.248036,6.06
55140,294.2072,-6.5604,169.329348,-67.823515,6.06
3489,304.3099,-54.6121,11.131891,-62.497591,6.06
3269,120.087,-38.1883,10.400177000000001,24.629008,6.06
73107,331.3383,23.246,224.12861,-32.636784000000006,6.06
20715,186.3044,-26.905,66.587929,8.590269000000001,6.06
108494,31.8957,-50.3478,329.682474,-21.182945,6.06
59898,299.4049,-3.0566,184.276296,-65.69295799999999,6.06
92098,70.729,18.4813,281.554206,41.44181,6.06
22488,245.5433,-39.6594,72.567421,-41.320848,6.06
79622,350.3868,18.1179,243.722625,-25.476976,6.06
72122,351.321,50.4497,221.29878,-1.417529,6.06
21239,206.7775,-35.5025,68.342025,-10.785333,6.06
4979,129.3947,-61.3494,15.954284,1.366846,6.06
107173,66.1067,-30.5343,325.63732400000004,10.824314,6.06
89096,346.0455,-13.352,272.768354,-47.513121000000005,6.07
50044,284.2722,-2.9158,153.25477800000002,-59.918088,6.07
6522,124.5708,15.9573,20.945012,78.726056,6.07
69298,309.7725,-7.9116,212.75783199999998,-69.719318,6.07
78575,345.6499,17.465,240.664259,-29.1358,6.07
54540,137.0626,47.0281,167.415776,67.210208,6.07
4185,123.3788,-25.4517,13.367598000000001,37.418209000000004,6.07
81670,44.1204,38.8176,250.25242400000002,24.858705,6.07
12584,175.5295,-54.3991,40.45136,-3.213807,6.07
59353,294.093,24.2989,182.640901,-37.870349,6.07
82012,67.9752,40.6708,251.299146,43.217169,6.07
81728,355.3356,14.2345,250.400744,-24.467962,6.07
71154,327.4714,27.2646,218.290213,-30.715069,6.07
38147,207.144,18.7088,117.257654,13.371869,6.07
29728,203.4235,-5.1276,93.917404,6.066166,6.07
40341,250.5241,1.3538,123.54597700000001,-32.140710999999996,6.07
51448,144.322,46.5857,157.610772,64.257689,6.07
34768,210.1987,7.1075,107.964097,5.654703,6.07
32504,231.3595,-10.3419,101.75618,-21.015401999999998,6.07
41361,257.6186,-0.538,126.573877,-39.058956,6.07
104765,81.6282,-8.2016,318.36010600000003,36.633263,6.07
5483,129.5524,-46.9566,17.547672,15.673912,6.07
82162,19.5841,28.3869,251.79063900000003,2.064526,6.07
9999,189.2925,-69.874,32.190253999999996,-17.779155,6.07
29569,162.8172,15.3013,93.438923,51.172469,6.07
112635,109.4883,3.3148,342.184406,62.938411,6.07
43822,235.692,23.0105,133.873371,-7.971153,6.07
93720,62.0506,10.8292,286.242862,30.733396000000003,6.07
103703,30.4168,-36.266,315.215689,-17.530898,6.07
65951,96.9778,72.9563,202.815695,42.106153000000006,6.07
116737,334.1997,-65.8812,354.86643300000003,-46.637799,6.07
12160,147.8041,-26.1299,39.179305,31.607667,6.07
101949,80.3547,-0.6052,309.888819,40.579659,6.07
43002,249.0471,10.9139,131.455343,-25.388088,6.07
77801,24.0598,45.4033,238.300406,13.196623,6.07
1465,109.996,-50.831,4.571857,11.206214,6.07
91196,95.4913,26.0648,279.05530899999997,65.48871700000001,6.07
106938,43.5256,-42.0041,324.86712400000005,-10.576896000000001,6.07
83481,340.3253,-3.453,255.92368,-47.160571000000004,6.07
15118,149.2443,-12.919,48.735782,42.503637,6.07
75369,74.0796,54.7276,231.021318,45.271031,6.07
105558,78.2872,-13.9432,320.67524199999997,30.309882,6.07
44342,197.9383,39.5741,135.453496,27.902594,6.07
90487,33.5909,6.9554,276.95967,3.7485699999999995,6.07
48396,252.7178,28.358,147.99806,-16.534775,6.08
14819,184.1866,-49.2893,47.828235,-3.8115959999999998,6.08
83494,57.7324,36.2066,255.97324,34.790222,6.08
86476,22.6382,14.7672,265.049761,-2.152301,6.08
50292,253.2256,36.2692,154.037492,-11.203419,6.08
4366,124.1735,-35.6515,13.993789000000001,27.209381,6.08
93966,49.8014,4.0642,286.98884100000004,16.853385,6.08
44315,223.495,31.3976,135.380778,5.640986,6.08
41262,187.2005,33.452,126.27036000000001,35.011409,6.08
84311,333.3495,-10.477,258.555873,-56.888526,6.08
117075,335.3724,-67.5637,356.00550400000003,-45.083123,6.08
105860,70.4316,-21.9782,321.61109300000004,19.37564,6.08
81659,29.5079,34.5261,250.21392000000003,12.395043,6.08
115433,321.4776,-53.77,350.736564,-60.055843,6.08
26363,169.4893,4.4089,84.2184,40.182375,6.08
52150,294.2955,-13.8825,159.816239,-74.49338399999999,6.08
84524,15.9005,17.8027,259.178116,-6.244975,6.08
100764,0.3522,-34.5803,306.449697,-40.796184000000004,6.08
92524,29.9706,-1.4969,282.842323,-3.317857,6.08
1939,107.2701,-64.2683,6.123538,-2.219065,6.08
40085,213.0286,22.1562,122.81916299999999,9.82123,6.08
20109,261.5852,-44.086,64.666771,-52.860096999999996,6.08
95929,40.5046,-7.0934,292.63801,3.444403,6.09
20106,219.8409,-43.2137,64.656217,-22.969722,6.09
17453,168.4736,-26.2644,56.117515000000004,20.928736999999998,6.09
394,112.1763,-27.2381,1.2240010000000001,34.659797,6.09
49293,249.1404,35.2376,150.92077700000002,-9.573792,6.09
21242,160.0198,-3.267,68.353765,43.063893,6.09
95235,66.2468,8.7057,290.63897099999997,33.518163,6.09
43204,233.3174,22.2554,132.020323,-6.558839,6.09
8820,258.3464,-72.7049,28.346553000000004,-38.594632,6.09
19641,176.4716,-24.0634,63.130644999999994,17.27746,6.09
48017,132.3887,34.3508,146.825184,79.13668100000001,6.09
27118,201.5654,-12.8144,86.25746600000001,4.008111,6.09
117931,8.1377,-76.8897,358.819112,-31.921467,6.09
68431,306.4396,-16.1916,210.136717,-78.58998100000001,6.09
28686,197.0196,-5.1049,90.85319799999999,11.681065,6.09
38845,257.3909,-7.0176,119.240955,-42.406475,6.09
89023,43.3858,16.3954,272.536365,16.476589999999998,6.09
99762,332.9741,-33.2917,303.61211000000003,-63.415789000000004,6.09
87379,339.4282,-13.0622,267.796026,-53.13026899999999,6.09
17707,145.8537,1.0949,56.883949,55.92196,6.09
101626,325.1926,-34.3229,308.96550099999996,-69.610586,6.09
10176,139.3823,-21.2811,32.720118,39.039526,6.09
11603,159.2595,-46.2679,37.397321000000005,9.565629,6.09
51816,278.3975,12.621,158.79338700000002,-43.664587,6.09
56789,154.1571,65.6314,174.63963700000002,46.834209,6.09
93134,5.3676,-14.9577,284.588666,-31.035975,6.09
25317,249.8408,-33.5805,81.231572,-44.225684,6.09
117420,84.3251,-64.4287,357.135334,-6.380426,6.09
29789,187.7204,3.5037,94.079358,23.970026999999998,6.09
74479,332.5299,18.5089,228.28192400000003,-36.091425,6.09
12611,261.9597,-60.8312,40.535182,-46.524440999999996,6.09
34142,234.1055,-7.0671,106.196048,-22.031688,6.09
37406,160.3403,29.0909,115.206383,57.082865000000005,6.09
87404,346.2068,-9.5221,267.935668,-45.600706,6.09
39340,153.4677,31.9741,120.62836499999999,63.090306999999996,6.09
34253,249.2658,-13.8107,106.50943799999999,-38.382853999999995,6.09
60603,295.8917,34.7653,186.32671200000001,-27.749002,6.09
86064,338.035,-11.1085,263.832939,-53.352928000000006,6.09
105768,320.8391,-37.3073,321.325189,-71.799061,6.09
9318,292.342,-49.6349,29.921369,-66.066558,6.09
69491,314.734,6.351,213.415937,-54.625627,6.09
9295,147.824,-47.2639,29.857854999999997,12.294876,6.09
22441,183.6006,-17.9691,72.433675,15.904221,6.09
31813,191.8624,7.2736,99.77208399999999,22.030881,6.09
101017,6.6899,-34.3069,307.194739,-35.595863,6.09
18481,183.4954,-34.2214,59.257158999999994,6.039967,6.09
89527,31.0139,8.9464,274.023215,2.3775169999999997,6.1
1501,116.7045,-18.6844,4.6757040000000005,43.791140999999996,6.1
78355,328.432,-0.7554,239.975591,-54.020911,6.1
75742,326.1381,4.057,232.113377,-51.597934,6.1
72097,317.3208,1.1877,221.231142,-58.477492000000005,6.1
26315,162.9999,8.3048,84.066498,47.71529,6.1
70270,318.1978,11.8299,215.66131000000001,-48.319857,6.1
33041,177.3975,16.9145,103.255876,38.869157,6.1
48218,210.9476,48.3685,147.458727,21.179422,6.1
72121,318.5724,3.7776,221.29566400000002,-55.60164,6.1
106703,12.6254,-47.8555,324.203336,-33.047896,6.1
43351,287.0533,-17.6492,132.458856,-72.55124,6.1
51245,280.3488,7.0741,157.008733,-49.405801000000004,6.1
34338,210.3315,5.7169,106.776963,4.910582,6.1
116307,99.5918,-38.4923,353.481214,20.840934,6.1
4501,124.0653,-17.0187,14.415189000000002,45.839379,6.1
70952,105.6146,50.4711,217.691959,63.185788,6.1
96724,68.3438,5.7635,294.937173,33.978938,6.1
105841,341.7487,-43.9368,321.564331,-54.66046,6.1
45184,237.5482,26.9526,138.108513,-7.109827,6.1
60591,297.7768,20.0941,186.285493,-42.514312,6.1
20781,253.1782,-43.7131,66.774891,-46.947505,6.1
67714,349.5403,69.3234,208.07669199999998,12.165135000000001,6.1
91119,63.0427,18.0512,278.80627000000004,34.458022,6.1
55528,286.6966,15.4004,170.596293,-44.645925,6.1
26395,215.366,-21.7503,84.286552,-11.775514999999999,6.1
25098,264.1897,-34.51,80.59227800000001,-56.134401000000004,6.1
109902,353.4212,-54.4209,333.895992,-44.451499,6.1
76337,27.6479,51.0831,233.88845899999998,17.655555,6.1
65376,90.2531,77.9533,200.974707,37.03392,6.1
107664,88.1204,-11.5571,327.12233,38.648575,6.1
26300,253.7574,-32.013,84.01185699999999,-47.313746,6.1
103646,7.2538,-40.6362,314.998723,-36.129641,6.1
